 


  
  

NCAA Men's Basketball
Division IWon-Lost Percentage
Through Games 03/11/2020


"Rank","Name","W","L","Pct"
"228","Lipscomb","32","16-16","299","9.34"
"","Ohio","32","17-15","299","9.34"
"","Alabama St.","32","8-24","299","9.34"
"231","NJIT","30","9-21","280","9.33"
"232","Coppin St.","31","11-20","289","9.32"
"233","Southeast Mo. St.","31","7-24","288","9.29"
"234","San Diego St.","32","30-2","297","9.28"
"235","Quinnipiac","30","15-15","278","9.27"
"236","Nebraska","32","7-25","296","9.25"
"237","Marist","30","7-23","277","9.23"
"238","Southern Utah","32","17-15","292","9.13"
"","Rice","32","15-17","292","9.13"
"240","Chattanooga","33","20-13","301","9.12"
"241","Fairleigh Dickinson","30","11-19","273","9.10"
"","Yale","30","23-7","273","9.10"
"243","Ole Miss","32","15-17","291","9.09"
"","CSUN","32","15-17","291","9.09"
"245","Texas Tech","31","18-13","281","9.06"
"246","American","30","16-14","271","9.03"
"247","Massachusetts","31","14-17","280","9.03"
"","Butler","31","22-9","280","9.03"
"249","Vanderbilt","32","11-21","288","9.00"
"","Texas","31","19-12","279","9.00"
"","UMBC","33","16-17","297","9.00"
"252","Ball St.","31","18-13","278","8.97"
"253","La.-Monroe","29","9-20","260","8.97"
"254","Loyola Maryland","32","15-17","285","8.91"
"","Boise St.","32","20-12","285","8.91"
"256","Ark.-Pine Bluff","30","4-26","267","8.90"
"257","Washington","32","15-17","284","8.88"
"","Holy Cross","32","3-29","284","8.88"
"","Colorado St.","32","20-12","284","8.88"
"","San Diego","32","9-23","284","8.88"
"261","Illinois St.","31","10-21","275","8.87"
"262","Belmont","33","26-7","292","8.85"
"263","Nevada","31","19-12","274","8.84"
"264","Lehigh","32","11-21","282","8.81"
"265","Villanova","31","24-7","273","8.81"
"266","Long Beach St.","32","11-21","281","8.78"
"267","UC Riverside","32","17-15","280","8.75"
"268","Presbyterian","32","10-22","279","8.72"
"269","Central Conn. St.","31","4-27","270","8.71"
"","UNC Asheville","31","15-16","270","8.71"
"271","UMKC","30","16-14","261","8.70"
"272","Tulsa","31","21-10","269","8.68"
"273","Western Mich.","32","13-19","277","8.66"
"274","Michigan","31","19-12","267","8.61"
"","North Texas","31","20-11","267","8.61"
"276","Bucknell","34","14-20","292","8.59"
"277","North Dakota","33","15-18","283","8.58"
"278","Longwood","32","14-18","273","8.53"
"279","Northern Colo.","31","22-9","263","8.48"
"","Oregon St.","31","18-13","263","8.48"
"281","UNCW","32","10-22","271","8.47"
"282","Cornell","27","7-20","228","8.44"
"283","Western Ky.","30","20-10","253","8.43"
"","Utah Valley","30","11-19","253","8.43"
"285","Western Ill.","26","5-21","218","8.38"
"286","UTEP","32","17-15","268","8.38"
"287","South Alabama","31","20-11","259","8.35"
"","Oklahoma","31","19-12","259","8.35"
"289","Penn","27","16-11","225","8.33"
"290","William & Mary","32","21-11","266","8.31"
"291","Elon","34","13-21","282","8.29"
"292","The Citadel","30","6-24","248","8.27"
"293","Idaho","32","8-24","264","8.25"
"294","Albany (NY)","32","14-18","263","8.22"
"295","Tulane","30","12-18","245","8.17"
"296","California","32","14-18","261","8.16"
"","Charleston So.","32","14-18","261","8.16"
"298","Cal Poly","30","7-23","244","8.13"
"299","Virginia","30","23-7","243","8.10"
"300","Wisconsin","31","21-10","251","8.10"
"301","Hartford","33","18-15","267","8.09"
"302","Cal St. Fullerton","31","11-20","250","8.06"
"303","Princeton","27","14-13","217","8.04"
"304","Clemson","31","16-15","248","8.00"
"305","Iona","29","12-17","231","7.97"
"306","Creighton","31","24-7","246","7.94"
"307","LMU (CA)","32","11-21","253","7.91"
"308","Davidson","30","16-14","236","7.87"
"309","Wofford","35","19-16","275","7.86"
"310","LIU Brooklyn","33","15-18","259","7.85"
"311","Dayton","31","29-2","242","7.81"
"312","Saint Mary's (CA)","34","26-8","265","7.79"
"313","North Dakota St.","33","25-8","257","7.79"
"314","Furman","32","25-7","249","7.78"
"","George Washington","32","12-20","249","7.78"
"316","Lafayette","31","19-12","240","7.74"
"","Northwestern","31","8-23","240","7.74"
"318","Col. of Charleston","31","17-14","238","7.68"
"319","Fordham","31","9-22","237","7.65"
"320","Delaware","33","22-11","252","7.64"
"321","Columbia","30","6-24","228","7.60"
"322","Grand Canyon","30","13-17","227","7.57"
"","Indiana St.","30","18-12","227","7.57"
"324","Richmond","31","24-7","234","7.55"
"325","Drake","34","20-14","255","7.50"
"","Arkansas","32","20-12","240","7.50"
"","Virginia Tech","32","16-16","240","7.50"
"328","Air Force","32","12-20","237","7.41"
"329","Liberty","34","30-4","250","7.35"
"330","UC Davis","32","14-18","234","7.31"
"331","Santa Clara","33","20-13","241","7.30"
"332","Northeastern","33","17-16","240","7.27"
"333","Montana St.","31","16-15","225","7.26"
"334","Weber St.","32","12-20","232","7.25"
"335","Chicago St.","29","4-25","207","7.14"
"336","Campbell","31","15-16","221","7.13"
"","Denver","31","7-24","221","7.13"
"338","Evansville","32","9-23","224","7.00"
"339","Stanford","32","20-12","220","6.88"
"340","Dartmouth","29","12-17","199","6.86"
"341","Portland","32","9-23","219","6.84"
"342","Army West Point","30","15-15","204","6.80"
"343","Montana","31","18-13","204","6.58"
"344","BYU","32","24-8","209","6.53"
"345","Charlotte","29","16-13","189","6.52"
"346","Southern Ill.","32","16-16","208","6.50"
"347","Loyola Chicago","32","21-11","203","6.34"
"348","South Dakota","32","20-12","200","6.25"
"349","Niagara","32","12-20","190","5.94"
"350","Wyoming","33","9-24","161","4.88"
Reclassifying
"NR","California Baptist","31","21-10","359","11.58"
"NR","North Ala.","30","13-17","300","10.00"
"NR","Merrimack","31","20-11","244","7.87"

NCAA Men's Basketball
Division IDefensive Rebounds per Game
Through Games 03/11/2020


"Rank","Name","GM","W-L","DRebs","RPG"
"1","Utah St.","34","26-8","1020","30.00"
"2","New Hampshire","30","15-15","895","29.83"
"3","Yale","30","23-7","893","29.77"
"4","Nevada","31","19-12","921","29.71"
"5","Memphis","31","21-10","916","29.55"
"6","Michigan St.","31","22-9","914","29.48"
"7","Marquette","30","18-12","878","29.27"
"8","Coppin St.","31","11-20","893","28.81"
"9","Gonzaga","33","31-2","948","28.73"
"10","Bowling Green","31","21-10","889","28.68"
"11","South Dakota St.","32","22-10","917","28.66"
"12","Oklahoma","31","19-12","885","28.55"
"13","Belmont","33","26-7","940","28.48"
"14","Murray St.","32","23-9","909","28.41"
"15","Rutgers","31","20-11","880","28.39"
"16","Dartmouth","29","12-17","817","28.17"
"17","UC Irvine","32","21-11","901","28.16"
"18","Bryant","32","15-17","900","28.13"
"19","Sacred Heart","33","20-13","928","28.12"
"","North Carolina","33","14-19","928","28.12"
"21","UNI","31","25-6","870","28.06"
"22","Akron","31","24-7","868","28.00"
"23","UTSA","32","13-19","895","27.97"
"24","Penn","27","16-11","754","27.93"
"25","UIC","35","18-17","977","27.91"
"26","Toledo","32","17-15","892","27.88"
"","Marshall","32","17-15","892","27.88"
"28","North Dakota St.","33","25-8","919","27.85"
"29","Southern Utah","32","17-15","891","27.84"
"30","Western Caro.","31","19-12","863","27.84"
"","Temple","31","14-17","863","27.84"
"","Kansas","31","28-3","863","27.84"
"33","Wright St.","32","25-7","890","27.81"
"34","Jacksonville","32","14-18","889","27.78"
"35","Louisville","31","24-7","861","27.77"
"","Southern California","31","22-9","861","27.77"
"37","Harvard","29","21-8","805","27.76"
"38","Stony Brook","33","20-13","916","27.76"
"39","William & Mary","32","21-11","888","27.75"
"40","Notre Dame","32","20-12","887","27.72"
"41","Northwestern St.","30","15-15","831","27.70"
"42","Eastern Wash.","31","23-8","858","27.68"
"43","Minnesota","31","15-16","857","27.65"
"","Central Ark.","31","10-21","857","27.65"
"","Alabama","31","16-15","857","27.65"
"46","Winthrop","34","24-10","938","27.59"
"47","LSU","31","21-10","855","27.58"
"","Wake Forest","31","13-18","855","27.58"
"49","Penn St.","31","21-10","854","27.55"
"50","Old Dominion","32","13-19","881","27.53"
"51","Ball St.","31","18-13","853","27.52"
"52","James Madison","30","9-21","825","27.50"
"53","Michigan","31","19-12","852","27.48"
"54","Buffalo","32","20-12","879","27.47"
"55","Montana St.","31","16-15","851","27.45"
"56","Duke","31","25-6","850","27.42"
"57","Bradley","34","23-11","931","27.38"
"58","Rider","30","18-12","821","27.37"
"59","Vermont","33","26-7","903","27.36"
"60","Tennessee St.","33","18-15","901","27.30"
"61","Army West Point","30","15-15","819","27.30"
"62","Saint Louis","31","23-8","846","27.29"
"63","N.C. A&T","32","17-15","873","27.28"
"64","Bethune-Cookman","30","16-14","818","27.27"
"65","Villanova","31","24-7","845","27.26"
"","Auburn","31","25-6","845","27.26"
"67","Quinnipiac","30","15-15","817","27.23"
"68","Wichita St.","31","23-8","844","27.23"
"69","Dayton","31","29-2","843","27.19"
"70","Northern Ill.","31","18-13","842","27.16"
"71","Richmond","31","24-7","840","27.10"
"72","Lafayette","31","19-12","839","27.06"
"","Houston","31","23-8","839","27.06"
"","Maryland","31","24-7","839","27.06"
"75","UC Riverside","32","17-15","865","27.03"
"76","North Dakota","33","15-18","892","27.03"
"77","Kentucky","31","25-6","836","26.97"
"78","UT Arlington","32","14-18","861","26.91"
"","Xavier","32","19-13","861","26.91"
"80","Ohio St.","31","21-10","834","26.90"
"81","Coastal Caro.","33","16-17","887","26.88"
"","Santa Clara","33","20-13","887","26.88"
"83","Colorado","32","21-11","860","26.88"
"84","Creighton","31","24-7","833","26.87"
"85","Colorado St.","32","20-12","859","26.84"
"","UNLV","32","17-15","859","26.84"
"87","UAB","32","19-13","858","26.81"
"88","Illinois","31","21-10","831","26.81"
"89","Seton Hall","30","21-9","804","26.80"
"","Utah Valley","30","11-19","804","26.80"
"91","Rhode Island","30","21-9","803","26.77"
"","Columbia","30","6-24","803","26.77"
"93","Cincinnati","30","20-10","802","26.73"
"94","BYU","32","24-8","854","26.69"
"95","Colgate","34","25-9","906","26.65"
"96","Georgia Tech","31","17-14","826","26.65"
"97","Rice","32","15-17","852","26.63"
"98","Louisiana Tech","30","22-8","796","26.53"
"99","Arizona","32","21-11","849","26.53"
"","Indiana","32","20-12","849","26.53"
"101","Green Bay","33","17-16","875","26.52"
"102","UTEP","32","17-15","848","26.50"
"103","Morehead St.","32","13-19","847","26.47"
"","South Dakota","32","20-12","847","26.47"
"","Washington","32","15-17","847","26.47"
"106","Virginia Tech","32","16-16","846","26.44"
"107","Morgan St.","31","15-16","818","26.39"
"","Denver","31","7-24","818","26.39"
"109","Georgetown","32","15-17","844","26.38"
"","Omaha","32","16-16","844","26.38"
"111","Alcorn","30","15-15","791","26.37"
"112","Western Mich.","32","13-19","843","26.34"
"113","Nebraska","32","7-25","842","26.31"
"114","Drake","34","20-14","894","26.29"
"115","Missouri St.","33","16-17","867","26.27"
"","LIU Brooklyn","33","15-18","867","26.27"
"117","Utah","31","16-15","814","26.26"
"118","Albany (NY)","32","14-18","840","26.25"
"","Mercer","32","17-15","840","26.25"
"120","Oral Roberts","31","17-14","813","26.23"
"121","Southern Miss.","31","9-22","812","26.19"
"122","Hampton","34","15-19","889","26.15"
"123","Georgia","32","16-16","836","26.13"
"124","Fresno St.","30","11-19","783","26.10"
"125","Ohio","32","17-15","835","26.09"
"126","Chattanooga","33","20-13","861","26.09"
"127","Virginia","30","23-7","782","26.07"
"128","McNeese","32","15-17","834","26.06"
"129","Iowa","31","20-11","807","26.03"
"130","St. John's (NY)","32","17-15","833","26.03"
"131","Samford","33","10-23","859","26.03"
"","Hartford","33","18-15","859","26.03"
"133","Arizona St.","31","20-11","806","26.00"
"134","Boston U.","34","21-13","883","25.97"
"135","Northwestern","31","8-23","805","25.97"
"","East Carolina","31","11-20","805","25.97"
"137","Liberty","34","30-4","882","25.94"
"138","Oakland","33","14-19","856","25.94"
"139","Lehigh","32","11-21","830","25.94"
"","Lipscomb","32","16-16","830","25.94"
"141","Delaware","33","22-11","855","25.91"
"","Ga. Southern","33","20-13","855","25.91"
"143","Longwood","32","14-18","829","25.91"
"144","Brown","27","15-12","699","25.89"
"145","Texas Southern","32","16-16","828","25.88"
"","Boise St.","32","20-12","828","25.88"
"147","Radford","32","21-11","827","25.84"
"","Eastern Ill.","32","17-15","827","25.84"
"149","St. Bonaventure","31","19-12","801","25.84"
"","Tulsa","31","21-10","801","25.84"
"151","Fla. Atlantic","32","17-15","826","25.81"
"152","Wisconsin","31","21-10","800","25.81"
"153","The Citadel","30","6-24","774","25.80"
"154","Miami (OH)","32","13-19","825","25.78"
"","Towson","32","19-13","825","25.78"
"156","Butler","31","22-9","799","25.77"
"157","Siena","30","20-10","773","25.77"
"158","San Diego St.","32","30-2","824","25.75"
"159","Northern Colo.","31","22-9","798","25.74"
"160","San Francisco","34","22-12","875","25.74"
"161","Western Ill.","26","5-21","669","25.73"
"162","St. Francis Brooklyn","31","13-18","797","25.71"
"","Clemson","31","16-15","797","25.71"
"164","Idaho","32","8-24","822","25.69"
"165","New Mexico","33","19-14","847","25.67"
"166","Norfolk St.","31","16-15","795","25.65"
"167","DePaul","32","16-16","820","25.63"
"168","VMI","33","9-24","845","25.61"
"169","Oklahoma St.","32","18-14","819","25.59"
"","Loyola Maryland","32","15-17","819","25.59"
"","Stanford","32","20-12","819","25.59"
"172","Western Ky.","30","20-10","767","25.57"
"173","Washington St.","32","16-16","818","25.56"
"","Grambling","32","17-15","818","25.56"
"175","UNCW","32","10-22","817","25.53"
"","Gardner-Webb","32","16-16","817","25.53"
"177","Iona","29","12-17","740","25.52"
"178","Cal St. Fullerton","31","11-20","790","25.48"
"","Mississippi St.","31","20-11","790","25.48"
"180","UMBC","33","16-17","840","25.45"
"181","Little Rock","31","21-10","789","25.45"
"182","Kent St.","32","20-12","814","25.44"
"183","South Carolina","31","18-13","788","25.42"
"","Fordham","31","9-22","788","25.42"
"185","Northern Ky.","32","23-9","813","25.41"
"186","Long Beach St.","32","11-21","811","25.34"
"","George Mason","32","17-15","811","25.34"
"188","Syracuse","32","18-14","810","25.31"
"","Jacksonville St.","32","13-19","810","25.31"
"","NC State","32","20-12","810","25.31"
"191","Binghamton","29","10-19","734","25.31"
"192","Davidson","30","16-14","758","25.27"
"193","West Virginia","31","21-10","783","25.26"
"194","George Washington","32","12-20","808","25.25"
"","Central Mich.","32","14-18","808","25.25"
"196","Youngstown St.","33","18-15","833","25.24"
"197","UConn","31","19-12","781","25.19"
"198","Georgia St.","32","19-13","806","25.19"
"199","Pacific","33","23-10","831","25.18"
"200","SMU","30","19-11","755","25.17"
"201","Appalachian St.","33","18-15","830","25.15"
"202","Purdue Fort Wayne","33","14-19","829","25.12"
"203","South Carolina St.","29","11-18","728","25.10"
"204","Grand Canyon","30","13-17","753","25.10"
"205","Saint Francis (PA)","32","22-10","803","25.09"
"","Air Force","32","12-20","803","25.09"
"","Delaware St.","32","6-26","803","25.09"
"208","Miami (FL)","31","15-16","777","25.06"
"209","Seattle U","29","14-15","726","25.03"
"210","Portland","32","9-23","801","25.03"
"211","Saint Joseph's","32","6-26","799","24.97"
"212","San Jose St.","31","7-24","773","24.94"
"213","Saint Peter's","30","18-12","748","24.93"
"214","Duquesne","30","21-9","745","24.83"
"","Alabama A&M","30","8-22","745","24.83"
"216","Pepperdine","32","16-16","794","24.81"
"","Ole Miss","32","15-17","794","24.81"
"","A&M-Corpus Christi","32","14-18","794","24.81"
"219","N.C. Central","31","18-13","769","24.81"
"220","Valparaiso","35","19-16","868","24.80"
"221","La.-Monroe","29","9-20","719","24.79"
"222","Drexel","33","14-19","818","24.79"
"223","Presbyterian","32","10-22","793","24.78"
"224","Col. of Charleston","31","17-14","768","24.77"
"225","La Salle","30","15-15","743","24.77"
"226","FIU","32","19-13","792","24.75"
"227","Florida","31","19-12","767","24.74"
"228","Weber St.","32","12-20","791","24.72"
"229","Montana","31","18-13","766","24.71"
"","Providence","31","19-12","766","24.71"
"","UCLA","31","19-12","766","24.71"
"232","Charlotte","29","16-13","716","24.69"
"233","Louisiana","33","14-19","814","24.67"
"234","Troy","31","9-22","764","24.65"
"235","UCF","30","16-14","738","24.60"
"236","ETSU","34","30-4","836","24.59"
"237","Milwaukee","31","12-19","762","24.58"
"238","North Florida","33","21-12","811","24.58"
"","Wyoming","33","9-24","811","24.58"
"240","Northern Ariz.","30","16-14","737","24.57"
"241","UMass Lowell","32","13-19","786","24.56"
"242","Maine","31","9-22","761","24.55"
"","Illinois St.","31","10-21","761","24.55"
"","SIUE","31","8-23","761","24.55"
"245","Mississippi Val.","30","3-27","736","24.53"
"246","California","32","14-18","785","24.53"
"","Texas St.","32","21-11","785","24.53"
"248","South Alabama","31","20-11","760","24.52"
"249","Stetson","33","16-17","809","24.52"
"250","Fairleigh Dickinson","30","11-19","734","24.47"
"251","Tennessee","31","17-14","758","24.45"
"","Oregon","31","24-7","758","24.45"
"","Detroit Mercy","31","8-23","758","24.45"
"254","Hofstra","34","26-8","831","24.44"
"255","FGCU","32","10-22","782","24.44"
"256","Marist","30","7-23","733","24.43"
"","Cal Poly","30","7-23","733","24.43"
